product_id,product_name,slug,brand,category,user_category,short_description,full_description,product_status,sort_order,goals,aim,search_tags,primary_image_url,image_url_2,image_url_3,image_url_4,image_url_5,serving_size_label,serving_size_g,calories,protein_g,carbohydrates_g,fat_g,fibre_g,sugar_g,sodium_mg,usage_information,ingredients,warnings_allergens,variant_id,sku,variant_name,size_weight,flavour,colour,variant_status,price_inr,compare_at_price_inr,stock_quantity,low_stock_threshold,is_default_variant,created_at,updated_at,variant_count,variant_options,goal_tags
PROD-251,Pintola Dark Chocolate Peanut Butter,pintola-dark-chocolate-peanut-butter-pintola,PINTOLA,"Nuts, Seeds & Nut Butters",Health Foods,PEANUT BUTTER product suitable for a health-focused Indian catalog.,"Pintola Dark Chocolate Peanut Butter from PINTOLA, listed in the provided Indian packaged-food dataset.",draft,251,General Fitness,healthy snacking,"healthy snacking, pintola dark chocolate peanut butter, pintola, nut butters & spreads",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/nuts.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvbnV0cy53ZWJwIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzY5NzcwNCwiZXhwIjoyMTAzMDU3NzA0fQ._VMDSQ_EG-dLf3HOEGgF-Ly2a__09H53DKALOYRZcEM,,,,,100 g,100,580,18.6,36.4,40,0,19,50,"Use according to the product label. Store in a cool, dry place.","Peanuts (68%), Dark Chocolate (30%) (Sugar, Cocoa Solids, Cocoa Butter, Emulsifier (INS 322)), Stabilizer (INS 471)",peanuts,VAR-251-01,SKU-0321,100 g,100 g,Chocolate,,active,199,229,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,100 g,healthy snacking
PROD-252,Pintola All Natural Peanut Butter,pintola-all-natural-peanut-butter,Pintola,"Nuts, Seeds & Nut Butters",Health Foods,"100% natural peanut butter. No added sugar, oil, salt, or preservatives.","Pintola All Natural Peanut Butter is made from 100% high-quality roasted peanuts with absolutely nothing else added — no sugar, no palm oil, no preservatives, and no salt. Provides 29g of protein per 100g with heart-healthy monounsaturated fats. Stir before use as natural separation occurs.",draft,252,General Fitness,"Protein Snack,Healthy Fats,Clean Eating","peanut butter,pintola,natural,no sugar,no oil,protein",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/nuts.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvbnV0cy53ZWJwIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzY5NzcwNCwiZXhwIjoyMTAzMDU3NzA0fQ._VMDSQ_EG-dLf3HOEGgF-Ly2a__09H53DKALOYRZcEM,,,,,2 Tablespoons (32g),32,188,9,5,16,2,1,2,"Use as a spread, blend into smoothies, or pair with fruit. Stir well before each use.",100% Roasted Peanuts,Contains peanuts. Not suitable for individuals with peanut allergies. May contain traces of tree nuts.,VAR-252-01,PIN-PB-1KG-CRU,1kg - Crunchy,1kg,Crunchy,,active,549,699,0,5,TRUE,2026-08-23T17:59:48Z,2026-08-23T17:59:48Z,4,1kg - Crunchy | 1kg - Smooth | 500g - Crunchy | 500g - Smooth,"Protein Snack,Healthy Fats,Clean Eating"
PROD-252,Pintola All Natural Peanut Butter,pintola-all-natural-peanut-butter,Pintola,"Nuts, Seeds & Nut Butters",Health Foods,"100% natural peanut butter. No added sugar, oil, salt, or preservatives.","Pintola All Natural Peanut Butter is made from 100% high-quality roasted peanuts with absolutely nothing else added — no sugar, no palm oil, no preservatives, and no salt. Provides 29g of protein per 100g with heart-healthy monounsaturated fats. Stir before use as natural separation occurs.",draft,252,General Fitness,"Protein Snack,Healthy Fats,Clean Eating","peanut butter,pintola,natural,no sugar,no oil,protein",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/nuts.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvbnV0cy53ZWJwIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzY5NzcwNCwiZXhwIjoyMTAzMDU3NzA0fQ._VMDSQ_EG-dLf3HOEGgF-Ly2a__09H53DKALOYRZcEM,,,,,2 Tablespoons (32g),32,188,9,5,16,2,1,2,"Use as a spread, blend into smoothies, or pair with fruit. Stir well before each use.",100% Roasted Peanuts,Contains peanuts. Not suitable for individuals with peanut allergies. May contain traces of tree nuts.,VAR-252-02,PIN-PB-1KG-SMT,1kg - Smooth,1kg,Smooth,,active,549,699,0,5,FALSE,2026-08-23T17:59:48Z,2026-08-23T17:59:48Z,4,1kg - Crunchy | 1kg - Smooth | 500g - Crunchy | 500g - Smooth,"Protein Snack,Healthy Fats,Clean Eating"
PROD-252,Pintola All Natural Peanut Butter,pintola-all-natural-peanut-butter,Pintola,"Nuts, Seeds & Nut Butters",Health Foods,"100% natural peanut butter. No added sugar, oil, salt, or preservatives.","Pintola All Natural Peanut Butter is made from 100% high-quality roasted peanuts with absolutely nothing else added — no sugar, no palm oil, no preservatives, and no salt. Provides 29g of protein per 100g with heart-healthy monounsaturated fats. Stir before use as natural separation occurs.",draft,252,General Fitness,"Protein Snack,Healthy Fats,Clean Eating","peanut butter,pintola,natural,no sugar,no oil,protein",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/nuts.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvbnV0cy53ZWJwIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzY5NzcwNCwiZXhwIjoyMTAzMDU3NzA0fQ._VMDSQ_EG-dLf3HOEGgF-Ly2a__09H53DKALOYRZcEM,,,,,2 Tablespoons (32g),32,188,9,5,16,2,1,2,"Use as a spread, blend into smoothies, or pair with fruit. Stir well before each use.",100% Roasted Peanuts,Contains peanuts. Not suitable for individuals with peanut allergies. May contain traces of tree nuts.,VAR-252-03,PIN-PB-500-CRU,500g - Crunchy,500g,Crunchy,,active,299,399,0,5,FALSE,2026-08-23T17:59:48Z,2026-08-23T17:59:48Z,4,1kg - Crunchy | 1kg - Smooth | 500g - Crunchy | 500g - Smooth,"Protein Snack,Healthy Fats,Clean Eating"
PROD-252,Pintola All Natural Peanut Butter,pintola-all-natural-peanut-butter,Pintola,"Nuts, Seeds & Nut Butters",Health Foods,"100% natural peanut butter. No added sugar, oil, salt, or preservatives.","Pintola All Natural Peanut Butter is made from 100% high-quality roasted peanuts with absolutely nothing else added — no sugar, no palm oil, no preservatives, and no salt. Provides 29g of protein per 100g with heart-healthy monounsaturated fats. Stir before use as natural separation occurs.",draft,252,General Fitness,"Protein Snack,Healthy Fats,Clean Eating","peanut butter,pintola,natural,no sugar,no oil,protein",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/nuts.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvbnV0cy53ZWJwIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzY5NzcwNCwiZXhwIjoyMTAzMDU3NzA0fQ._VMDSQ_EG-dLf3HOEGgF-Ly2a__09H53DKALOYRZcEM,,,,,2 Tablespoons (32g),32,188,9,5,16,2,1,2,"Use as a spread, blend into smoothies, or pair with fruit. Stir well before each use.",100% Roasted Peanuts,Contains peanuts. Not suitable for individuals with peanut allergies. May contain traces of tree nuts.,VAR-252-04,PIN-PB-500-SMT,500g - Smooth,500g,Smooth,,active,299,399,0,5,FALSE,2026-08-23T17:59:48Z,2026-08-23T17:59:48Z,4,1kg - Crunchy | 1kg - Smooth | 500g - Crunchy | 500g - Smooth,"Protein Snack,Healthy Fats,Clean Eating"
PROD-253,The Whole Truth Crunchy Unsweetened Peanut Butter,the-whole-truth-crunchy-unsweetened-peanut-butter-the-whole-truth,THE WHOLE TRUTH,"Nuts, Seeds & Nut Butters",Health Foods,PEANUT BUTTER product suitable for a health-focused Indian catalog.,"The Whole Truth Crunchy Unsweetened Peanut Butter from THE WHOLE TRUTH, listed in the provided Indian packaged-food dataset.",draft,253,General Fitness,healthy snacking,"healthy snacking, the whole truth crunchy unsweetened peanut butter, the whole truth, nut butters & spreads",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/nuts.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvbnV0cy53ZWJwIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzY5NzcwNCwiZXhwIjoyMTAzMDU3NzA0fQ._VMDSQ_EG-dLf3HOEGgF-Ly2a__09H53DKALOYRZcEM,,,,,100 g,100,228,8.8,6.2,16.9,0,1.2,0,"Use according to the product label. Store in a cool, dry place.",100% Roasted Peanuts,peanuts,VAR-253-01,SKU-0325,100 g,100 g,,,active,225,259,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,100 g,healthy snacking
PROD-254,True Elements Roasted Pumpkin Seeds,true-elements-roasted-pumpkin-seeds,True Elements,"Nuts, Seeds & Nut Butters",Health Foods,Roasted pumpkin seeds with 9g protein per 30g serving. Zinc and magnesium-rich.,"True Elements Roasted Pumpkin Seeds are high in protein, magnesium, zinc, and antioxidants. Just a 30g serving provides 9g of protein and significant amounts of magnesium for muscle function. Lightly roasted with sea salt, these make an excellent snack or salad topping.",draft,254,General Fitness,"Protein Snack,Zinc,Magnesium,Healthy Fats","pumpkin seeds,true elements,roasted,zinc,magnesium,protein",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/nuts.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvbnV0cy53ZWJwIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzY5NzcwNCwiZXhwIjoyMTAzMDU3NzA0fQ._VMDSQ_EG-dLf3HOEGgF-Ly2a__09H53DKALOYRZcEM,,,,,30g (small handful),30,162,9,4,13,2,0,80,"Snack raw or add to salads, oats, smoothie bowls, or trail mix.","Pumpkin Seeds, Sea Salt",Free from artificial preservatives. May contain traces of other seeds and nuts.,VAR-254-01,TE-PMS-250-LS,250g Pouch,250g,Lightly Salted,,active,249,299,0,5,TRUE,2026-08-23T17:59:48Z,2026-08-23T17:59:48Z,3,250g Pouch | 250g Pouch - Unsalted | 500g Pouch,"Protein Snack,Zinc,Magnesium,Healthy Fats"
PROD-254,True Elements Roasted Pumpkin Seeds,true-elements-roasted-pumpkin-seeds,True Elements,"Nuts, Seeds & Nut Butters",Health Foods,Roasted pumpkin seeds with 9g protein per 30g serving. Zinc and magnesium-rich.,"True Elements Roasted Pumpkin Seeds are high in protein, magnesium, zinc, and antioxidants. Just a 30g serving provides 9g of protein and significant amounts of magnesium for muscle function. Lightly roasted with sea salt, these make an excellent snack or salad topping.",draft,254,General Fitness,"Protein Snack,Zinc,Magnesium,Healthy Fats","pumpkin seeds,true elements,roasted,zinc,magnesium,protein",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/nuts.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvbnV0cy53ZWJwIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzY5NzcwNCwiZXhwIjoyMTAzMDU3NzA0fQ._VMDSQ_EG-dLf3HOEGgF-Ly2a__09H53DKALOYRZcEM,,,,,30g (small handful),30,162,9,4,13,2,0,80,"Snack raw or add to salads, oats, smoothie bowls, or trail mix.","Pumpkin Seeds, Sea Salt",Free from artificial preservatives. May contain traces of other seeds and nuts.,VAR-254-02,TE-PMS-250-UNS,250g Pouch - Unsalted,250g,Unsalted,,active,249,299,0,5,FALSE,2026-08-23T17:59:48Z,2026-08-23T17:59:48Z,3,250g Pouch | 250g Pouch - Unsalted | 500g Pouch,"Protein Snack,Zinc,Magnesium,Healthy Fats"
PROD-254,True Elements Roasted Pumpkin Seeds,true-elements-roasted-pumpkin-seeds,True Elements,"Nuts, Seeds & Nut Butters",Health Foods,Roasted pumpkin seeds with 9g protein per 30g serving. Zinc and magnesium-rich.,"True Elements Roasted Pumpkin Seeds are high in protein, magnesium, zinc, and antioxidants. Just a 30g serving provides 9g of protein and significant amounts of magnesium for muscle function. Lightly roasted with sea salt, these make an excellent snack or salad topping.",draft,254,General Fitness,"Protein Snack,Zinc,Magnesium,Healthy Fats","pumpkin seeds,true elements,roasted,zinc,magnesium,protein",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/nuts.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvbnV0cy53ZWJwIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzY5NzcwNCwiZXhwIjoyMTAzMDU3NzA0fQ._VMDSQ_EG-dLf3HOEGgF-Ly2a__09H53DKALOYRZcEM,,,,,30g (small handful),30,162,9,4,13,2,0,80,"Snack raw or add to salads, oats, smoothie bowls, or trail mix.","Pumpkin Seeds, Sea Salt",Free from artificial preservatives. May contain traces of other seeds and nuts.,VAR-254-03,TE-PMS-500-LS,500g Pouch,500g,Lightly Salted,,active,429,529,0,5,FALSE,2026-08-23T17:59:48Z,2026-08-23T17:59:48Z,3,250g Pouch | 250g Pouch - Unsalted | 500g Pouch,"Protein Snack,Zinc,Magnesium,Healthy Fats"
PROD-255,Organic Curd,organic-curd-akshayakalpa,AKSHAYAKALPA,Dairy & Drinks,Health Foods,Curd from AKSHAYAKALPA.,Curd item sourced from the provided BigBasket catalog.,draft,255,General Fitness,gut health,"gut health, organic curd, akshayakalpa, dairy & probiotic foods",https://www.bigbasket.com/media/uploads/p/l/40148719_2-akshayakalpa-organic-curd.jpg,https://www.bigbasket.com/media/uploads/p/l/40148719_2-akshayakalpa-organic-curd.jpg,,,,100 g,100,70,4,5,4,0,5,50,"Use according to the product label. Store in a cool, dry place.",,Check product label for allergens.,VAR-255-01,SKU-0424,200 g,200 g,,,active,21,24,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,200 g,gut health
PROD-256,"Organic Probiotic Curd - Good For Digestion, Wholesome",organic-probiotic-curd-good-for-digestion-wholesome-akshayakalpa,AKSHAYAKALPA,Dairy & Drinks,Health Foods,Curd from AKSHAYAKALPA.,Curd item sourced from the provided BigBasket catalog.,draft,256,General Fitness,gut health,"gut health, organic probiotic curd good for digestion wholesome, akshayakalpa, dairy & probiotic foods",https://www.bigbasket.com/media/uploads/p/l/40240134_2-akshayakalpa-organic-probiotic-curd-good-for-digestion-wholesome.jpg,https://www.bigbasket.com/media/uploads/p/l/40240134_2-akshayakalpa-organic-probiotic-curd-good-for-digestion-wholesome.jpg,,,,100 g,100,70,4,5,4,0,5,50,"Use according to the product label. Store in a cool, dry place.",,Check product label for allergens.,VAR-256-01,SKU-0430,500 g,500 g,,,active,51,57,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,500 g,gut health
PROD-257,Amul A2 Buffalo Milk Dahi,amul-a2-buffalo-milk-dahi-amul,AMUL,Dairy & Drinks,Health Foods,CURD product suitable for a health-focused Indian catalog.,"Amul A2 Buffalo Milk Dahi from AMUL, listed in the provided Indian packaged-food dataset.",draft,257,General Fitness,gut health,"gut health, amul a2 buffalo milk dahi, amul, dairy & probiotic foods",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/dairy%20and%20drinks.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvZGFpcnkgYW5kIGRyaW5rcy53ZWJwIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzY5NzI5MywiZXhwIjoyMTAzMDU3MjkzfQ.3Og7-Wb_mdGoc8iAq7dFUguV2X2-aT5bmQhQrjDUBjg,,,,,100 g,100,87,3.3,3.8,6.5,0,3.8,45,"Use according to the product label. Store in a cool, dry place.","Pasteurised Buffalo Milk, Active Cultures",milk,VAR-257-01,SKU-0314,100 g,100 g,,,active,65,75,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,100 g,gut health
PROD-258,Cravova Hazelnut Cold Coffee,cravova-hazelnut-cold-coffee-cravova,CRAVOVA,Dairy & Drinks,Health Foods,COFFEE product suitable for a health-focused Indian catalog.,"Cravova Hazelnut Cold Coffee from CRAVOVA, listed in the provided Indian packaged-food dataset.",draft,258,General Fitness,healthy snacking,"healthy snacking, cravova hazelnut cold coffee, cravova, healthy beverages",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/dairy%20and%20drinks.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvZGFpcnkgYW5kIGRyaW5rcy53ZWJwIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzY5NzI5MywiZXhwIjoyMTAzMDU3MjkzfQ.3Og7-Wb_mdGoc8iAq7dFUguV2X2-aT5bmQhQrjDUBjg,,,,,100 g,100,83.2,3,11.5,2.8,0,11.4,0,"Use according to the product label. Store in a cool, dry place.","Milk solid, Sugar, Coffee, Natural Flavoring Substance",milk,VAR-258-01,SKU-0393,100 g,100 g,Coffee,,active,50,57,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,100 g,healthy snacking
PROD-259,Epigamia Turbo VANILLA CAKE and Caramel Protein Milkshake,epigamia-turbo-vanilla-cake-and-caramel-protein-milkshake-epigamia,EPIGAMIA,Dairy & Drinks,Health Foods,MILKSHAKE product suitable for a health-focused Indian catalog.,"Epigamia Turbo VANILLA CAKE and Caramel Protein Milkshake from EPIGAMIA, listed in the provided Indian packaged-food dataset.",draft,259,General Fitness,protein,"protein, epigamia turbo vanilla cake and caramel protein milkshake, epigamia, healthy beverages",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/dairy%20and%20drinks.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvZGFpcnkgYW5kIGRyaW5rcy53ZWJwIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzY5NzI5MywiZXhwIjoyMTAzMDU3MjkzfQ.3Og7-Wb_mdGoc8iAq7dFUguV2X2-aT5bmQhQrjDUBjg,,,,,100 g,100,136,25,8,0.2,0,8,221,"Use according to the product label. Store in a cool, dry place.","Skimmed Milk (80%), Milk Solids, Water, VANILLA CAKE,Caramel, Acidity Regulators INS 340,Acidity Regulators INS 452,Acidity Regulators INS 339(ii), Stabilizers (INS 407), Sweetener (INS 955), Edible Common Salt",milk,VAR-259-01,SKU-0329,100 g,100 g,Vanilla,,active,150,172,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,100 g,protein
PROD-260,"Almond Drink - Unsweetened, Dairy Free",almond-drink-unsweetened-dairy-free-epigamia,Epigamia,Dairy & Drinks,Health Foods,Dairy Free (Vegan) from Epigamia.,Dairy Free (Vegan) item sourced from the provided BigBasket catalog.,draft,260,General Fitness,"vegetarian, healthy snacking","vegetarian, healthy snacking, almond drink unsweetened dairy free, epigamia, plant-based drinks",https://www.bigbasket.com/media/uploads/p/l/40201828_3-epigamia-almond-milk-unsweetened-dairy-free.jpg,https://www.bigbasket.com/media/uploads/p/l/40201828_3-epigamia-almond-milk-unsweetened-dairy-free.jpg,,,,30 g,30,175,6,7,15,4,2,2,"Use according to the product label. Store in a cool, dry place.",,Check product label for allergens.,VAR-260-01,SKU-0403,1 L,1 L,,,active,300,336,0,5,TRUE,2026-08-23T23:05:00+05:30,2026-08-23T23:05:00+05:30,1,1 L,"vegetarian, healthy snacking"
PROD-261,Epigamia Greek Yogurt High Protein,epigamia-greek-yogurt-high-protein,Epigamia,Dairy & Drinks,Health Foods,"10g protein per cup with live probiotic cultures. Thick, creamy Greek yogurt.","Epigamia Greek Yogurt is strained to remove excess whey, concentrating the protein to 10g per cup while keeping it thick and creamy. Made with fresh milk and live cultures (L. acidophilus, Bifidobacterium), it supports gut health, bone health, and makes an excellent high-protein snack.",draft,261,General Fitness,"Protein Snack,Gut Health,Bone Health,Probiotic","greek yogurt,epigamia,probiotic,high protein,calcium,gut health",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/dairy%20and%20drinks.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvZGFpcnkgYW5kIGRyaW5rcy53ZWJwIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzY5NzI5MywiZXhwIjoyMTAzMDU3MjkzfQ.3Og7-Wb_mdGoc8iAq7dFUguV2X2-aT5bmQhQrjDUBjg,,,,,1 Cup (90g),90,66,10,4,0.8,0,4,35,"Consume chilled. Add fruits, honey, or granola for a complete breakfast. Best before date on pack.","Pasteurized Whole Milk, Live Yogurt Cultures (S. thermophilus, L. bulgaricus, L. acidophilus, Bifidobacterium)",Contains milk. Keep refrigerated below 4°C. Consume within 3 days of opening.,VAR-261-01,EPI-GYT-200-PLN,200g Cup - Plain,200g,Plain,,active,120,149,0,5,TRUE,2026-08-23T17:59:48Z,2026-08-23T17:59:48Z,3,200g Cup - Plain | 90g Cup - Plain | 90g Cup - Strawberry,"Protein Snack,Gut Health,Bone Health,Probiotic"
PROD-261,Epigamia Greek Yogurt High Protein,epigamia-greek-yogurt-high-protein,Epigamia,Dairy & Drinks,Health Foods,"10g protein per cup with live probiotic cultures. Thick, creamy Greek yogurt.","Epigamia Greek Yogurt is strained to remove excess whey, concentrating the protein to 10g per cup while keeping it thick and creamy. Made with fresh milk and live cultures (L. acidophilus, Bifidobacterium), it supports gut health, bone health, and makes an excellent high-protein snack.",draft,261,General Fitness,"Protein Snack,Gut Health,Bone Health,Probiotic","greek yogurt,epigamia,probiotic,high protein,calcium,gut health",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/dairy%20and%20drinks.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvZGFpcnkgYW5kIGRyaW5rcy53ZWJwIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzY5NzI5MywiZXhwIjoyMTAzMDU3MjkzfQ.3Og7-Wb_mdGoc8iAq7dFUguV2X2-aT5bmQhQrjDUBjg,,,,,1 Cup (90g),90,66,10,4,0.8,0,4,35,"Consume chilled. Add fruits, honey, or granola for a complete breakfast. Best before date on pack.","Pasteurized Whole Milk, Live Yogurt Cultures (S. thermophilus, L. bulgaricus, L. acidophilus, Bifidobacterium)",Contains milk. Keep refrigerated below 4°C. Consume within 3 days of opening.,VAR-261-02,EPI-GYT-90-PLN,90g Cup - Plain,90g,Plain,,active,65,79,0,5,FALSE,2026-08-23T17:59:48Z,2026-08-23T17:59:48Z,3,200g Cup - Plain | 90g Cup - Plain | 90g Cup - Strawberry,"Protein Snack,Gut Health,Bone Health,Probiotic"
PROD-261,Epigamia Greek Yogurt High Protein,epigamia-greek-yogurt-high-protein,Epigamia,Dairy & Drinks,Health Foods,"10g protein per cup with live probiotic cultures. Thick, creamy Greek yogurt.","Epigamia Greek Yogurt is strained to remove excess whey, concentrating the protein to 10g per cup while keeping it thick and creamy. Made with fresh milk and live cultures (L. acidophilus, Bifidobacterium), it supports gut health, bone health, and makes an excellent high-protein snack.",draft,261,General Fitness,"Protein Snack,Gut Health,Bone Health,Probiotic","greek yogurt,epigamia,probiotic,high protein,calcium,gut health",https://vtiplvmddgjfcruqrvvb.supabase.co/storage/v1/object/sign/PRODUCT%20IMAGES%20BUCKET/dairy%20and%20drinks.webp?token=eyJraWQiOiJmZTRiZGQ2Yy0zZDI4LTRhODUtYTc1My1lYjc4NjhlNDU5OGEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJQUk9EVUNUIElNQUdFUyBCVUNLRVQvZGFpcnkgYW5kIGRyaW5rcy53ZWJwIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzY5NzI5MywiZXhwIjoyMTAzMDU3MjkzfQ.3Og7-Wb_mdGoc8iAq7dFUguV2X2-aT5bmQhQrjDUBjg,,,,,1 Cup (90g),90,66,10,4,0.8,0,4,35,"Consume chilled. Add fruits, honey, or granola for a complete breakfast. Best before date on pack.","Pasteurized Whole Milk, Live Yogurt Cultures (S. thermophilus, L. bulgaricus, L. acidophilus, Bifidobacterium)",Contains milk. Keep refrigerated below 4°C. Consume within 3 days of opening.,VAR-261-03,EPI-GYT-90-STR,90g Cup - Strawberry,90g,Strawberry,,active,65,79,0,5,FALSE,2026-08-23T17:59:48Z,2026-08-23T17:59:48Z,3,200g Cup - Plain | 90g Cup - Plain | 90g Cup - Strawberry,"Protein Snack,Gut Health,Bone Health,Probiotic"
